whole milk,other vegetables,rolls/buns,newspapers,margarine,coffee,beef,hygiene articles,,,,,,,,,,,
rolls/buns,bottled water,bottled beer,canned beer,,,,,,,,,,,,,,,
other vegetables,soda,root vegetables,tropical fruit,beef,onions,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
coffee,hygiene articles,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,brown bread,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,shopping bags,margarine,pork,beef,frozen vegetables,hamburger meat,,,,,,,,,,
soda,newspapers,canned beer,napkins,hygiene articles,,,,,,,,,,,,,,
other vegetables,sausage,white bread,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,root vegetables,beef,sugar,,,,,,,,,,,,,,
whole milk,bottled water,bottled beer,butter,,,,,,,,,,,,,,,
pork,hygiene articles,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,salty snack,berries,,,,,,,,,,,,,,,
other vegetables,rolls/buns,yogurt,sausage,whipped/sour cream,curd,frozen vegetables,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,bottled water,tropical fruit,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
root vegetables,beef,,,,,,,,,,,,,,,,,
whole milk,waffles,,,,,,,,,,,,,,,,,
rolls/buns,pastry,frankfurter,,,,,,,,,,,,,,,,
rolls/buns,root vegetables,sausage,frankfurter,curd,frozen vegetables,hygiene articles,,,,,,,,,,,,
whole milk,other vegetables,cream cheese,,,,,,,,,,,,,,,,
soda,root vegetables,frankfurter,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,
frankfurter,margarine,,,,,,,,,,,,,,,,,
other vegetables,salty snack,,,,,,,,,,,,,,,,,
bottled water,shopping bags,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,pork,butter,hygiene articles,onions,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,
whole milk,canned beer,curd,hamburger meat,,,,,,,,,,,,,,,
other vegetables,citrus fruit,hamburger meat,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
whole milk,soda,fruit/vegetable juice,cream cheese,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,pastry,,,,,,,,,,,,,,,,,
whole milk,pip fruit,whipped/sour cream,coffee,curd,chocolate,white bread,cream cheese,long life bakery product,dessert,,,,,,,,,
soda,frankfurter,,,,,,,,,,,,,,,,,
rolls/buns,root vegetables,sausage,domestic eggs,beef,napkins,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,napkins,,,,,,,,,,,,,,,,
other vegetables,soda,bottled water,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,UHT-milk,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,shopping bags,brown bread,salty snack,,,,,,,,,,,,,,,
whole milk,coffee,cream cheese,,,,,,,,,,,,,,,,
rolls/buns,pastry,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
other vegetables,soda,citrus fruit,,,,,,,,,,,,,,,,
other vegetables,pork,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,
other vegetables,shopping bags,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,bottled water,dessert,,,,,,,,,,,,,,,,
shopping bags,pip fruit,,,,,,,,,,,,,,,,,
soda,bottled beer,sugar,,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,pip fruit,fruit/vegetable juice,coffee,,,,,,,,,,,,,,
soda,bottled water,root vegetables,bottled beer,fruit/vegetable juice,white bread,cream cheese,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,curd,,,,,,,,,,,,,,,,,
other vegetables,yogurt,bottled water,tropical fruit,,,,,,,,,,,,,,,
brown bread,white bread,,,,,,,,,,,,,,,,,
brown bread,sugar,hygiene articles,,,,,,,,,,,,,,,,
bottled water,root vegetables,tropical fruit,shopping bags,coffee,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
coffee,hygiene articles,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
whole milk,soda,newspapers,coffee,pork,beef,napkins,chocolate,berries,,,,,,,,,,
other vegetables,yogurt,,,,,,,,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,citrus fruit,fruit/vegetable juice,sugar,berries,hygiene articles,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,root vegetables,hamburger meat,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,margarine,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled water,fruit/vegetable juice,margarine,salty snack,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
rolls/buns,soda,citrus fruit,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,shopping bags,white bread,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
soda,bottled water,white bread,waffles,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,tropical fruit,coffee,frozen vegetables,,,,,,,,,,,,,,
whole milk,pip fruit,pork,,,,,,,,,,,,,,,,
bottled water,citrus fruit,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,
rolls/buns,frankfurter,,,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,shopping bags,pip fruit,domestic eggs,frankfurter,curd,napkins,UHT-milk,hygiene articles,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
yogurt,newspapers,fruit/vegetable juice,,,,,,,,,,,,,,,,
whole milk,soda,yogurt,bottled water,sausage,brown bread,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,bottled water,pastry,pip fruit,curd,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,,,,,,,,,,,,,,,,,
fruit/vegetable juice,onions,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
domestic eggs,hamburger meat,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
rolls/buns,soda,newspapers,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,soda,bottled beer,curd,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,whipped/sour cream,curd,,,,,,,,,,,,,,,,
newspapers,fruit/vegetable juice,butter,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,yogurt,bottled water,domestic eggs,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,yogurt,tropical fruit,whipped/sour cream,curd,beef,,,,,,,,,,,,,
rolls/buns,sausage,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,coffee,long life bakery product,,,,,,,,,,,,,,,
whole milk,bottled water,pip fruit,,,,,,,,,,,,,,,,
bottled beer,newspapers,napkins,frozen vegetables,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,domestic eggs,margarine,hamburger meat,hygiene articles,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,root vegetables,fruit/vegetable juice,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
bottled beer,frozen vegetables,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
salty snack,UHT-milk,hamburger meat,,,,,,,,,,,,,,,,
whole milk,pip fruit,curd,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,frozen vegetables,,,,,,,,,,,,,,,,
rolls/buns,root vegetables,whipped/sour cream,butter,,,,,,,,,,,,,,,
rolls/buns,citrus fruit,canned beer,frozen vegetables,salty snack,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,bottled beer,frankfurter,margarine,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,yogurt,tropical fruit,fruit/vegetable juice,domestic eggs,pork,curd,,,,,,,,,,,,
pastry,chicken,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
pastry,whipped/sour cream,,,,,,,,,,,,,,,,,
root vegetables,brown bread,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,,,,,,,,,,,,,,,,,
whole milk,other vegetables,bottled water,root vegetables,tropical fruit,citrus fruit,butter,napkins,berries,hygiene articles,,,,,,,,,
whole milk,soda,pastry,brown bread,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,root vegetables,tropical fruit,sausage,pastry,frankfurter,,,,,,,,,,,
coffee,long life bakery product,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,pip fruit,,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,bottled water,pip fruit,pork,curd,white bread,sugar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,pip fruit,butter,,,,,,,,,,,,,,,,
whole milk,citrus fruit,beef,hamburger meat,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,yogurt,sausage,bottled beer,newspapers,chocolate,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,tropical fruit,bottled beer,brown bread,curd,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
rolls/buns,citrus fruit,newspapers,margarine,curd,beef,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,citrus fruit,pork,beef,,,,,,,,,,,,,
whole milk,root vegetables,newspapers,butter,hamburger meat,,,,,,,,,,,,,,
soda,bottled water,newspapers,long life bakery product,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
pastry,canned beer,,,,,,,,,,,,,,,,,
whole milk,pastry,pork,,,,,,,,,,,,,,,,
pastry,newspapers,pip fruit,,,,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,tropical fruit,citrus fruit,beef,frozen vegetables,UHT-milk,,,,,,,,,,,
citrus fruit,brown bread,coffee,beef,sugar,berries,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,citrus fruit,whipped/sour cream,butter,curd,frozen vegetables,,,,,,,,,,,,
whole milk,rolls/buns,coffee,beef,,,,,,,,,,,,,,,
bottled water,pastry,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,citrus fruit,beef,,,,,,,,,,,,,,,
whole milk,margarine,white bread,,,,,,,,,,,,,,,,
whole milk,bottled beer,newspapers,coffee,hamburger meat,hygiene articles,,,,,,,,,,,,,
other vegetables,rolls/buns,bottled water,citrus fruit,fruit/vegetable juice,margarine,beef,,,,,,,,,,,,
whole milk,rolls/buns,pastry,citrus fruit,fruit/vegetable juice,domestic eggs,beef,,,,,,,,,,,,
whole milk,root vegetables,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,citrus fruit,fruit/vegetable juice,frozen vegetables,,,,,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,tropical fruit,whipped/sour cream,brown bread,long life bakery product,,,,,,,,,,,,,
root vegetables,newspapers,frankfurter,,,,,,,,,,,,,,,,
whole milk,other vegetables,shopping bags,pastry,brown bread,beef,salty snack,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,bottled water,chocolate,waffles,,,,,,,,,,,,,
other vegetables,rolls/buns,yogurt,bottled water,hamburger meat,,,,,,,,,,,,,,
rolls/buns,soda,bottled water,root vegetables,citrus fruit,fruit/vegetable juice,napkins,hamburger meat,,,,,,,,,,,
soda,shopping bags,sausage,domestic eggs,frankfurter,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,pastry,domestic eggs,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,canned beer,frankfurter,white bread,onions,,,,,,,,,,,,,
soda,canned beer,whipped/sour cream,napkins,chicken,hamburger meat,,,,,,,,,,,,,
soda,coffee,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
bottled water,canned beer,cream cheese,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,newspapers,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,citrus fruit,fruit/vegetable juice,curd,long life bakery product,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,citrus fruit,frankfurter,UHT-milk,,,,,,,,,,,,,,
other vegetables,soda,whipped/sour cream,butter,sugar,,,,,,,,,,,,,,
citrus fruit,bottled beer,frankfurter,salty snack,,,,,,,,,,,,,,,
yogurt,sausage,domestic eggs,coffee,curd,onions,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,domestic eggs,,,,,,,,,,,,,,,
rolls/buns,bottled beer,newspapers,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,root vegetables,sausage,,,,,,,,,,,,,,
yogurt,curd,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,frankfurter,coffee,waffles,hamburger meat,,,,,,,,,,,,
newspapers,butter,chicken,,,,,,,,,,,,,,,,
tropical fruit,sausage,pastry,pip fruit,coffee,sugar,,,,,,,,,,,,,
whole milk,whipped/sour cream,pork,,,,,,,,,,,,,,,,
yogurt,pastry,coffee,,,,,,,,,,,,,,,,
whole milk,shopping bags,margarine,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,yogurt,pastry,fruit/vegetable juice,frankfurter,napkins,sugar,,,,,,,,,,
whole milk,newspapers,brown bread,beef,,,,,,,,,,,,,,,
other vegetables,rolls/buns,pip fruit,cream cheese,,,,,,,,,,,,,,,
whole milk,rolls/buns,sausage,coffee,chocolate,,,,,,,,,,,,,,
pastry,coffee,,,,,,,,,,,,,,,,,
beef,chicken,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,chocolate,frozen vegetables,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
rolls/buns,soda,tropical fruit,curd,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,
curd,UHT-milk,,,,,,,,,,,,,,,,,
rolls/buns,beef,berries,onions,,,,,,,,,,,,,,,
whole milk,bottled water,newspapers,brown bread,margarine,napkins,,,,,,,,,,,,,
soda,bottled water,canned beer,pork,UHT-milk,,,,,,,,,,,,,,
other vegetables,yogurt,margarine,curd,hygiene articles,,,,,,,,,,,,,,
rolls/buns,soda,shopping bags,canned beer,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,
whole milk,rolls/buns,pip fruit,frankfurter,,,,,,,,,,,,,,,
yogurt,shopping bags,newspapers,hygiene articles,,,,,,,,,,,,,,,
whole milk,coffee,curd,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
frankfurter,butter,beef,,,,,,,,,,,,,,,,
rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,
whole milk,bottled water,pastry,hygiene articles,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,brown bread,chicken,onions,,,,,,,,,,,,,,
whole milk,tropical fruit,butter,onions,,,,,,,,,,,,,,,
other vegetables,yogurt,shopping bags,sausage,brown bread,hygiene articles,,,,,,,,,,,,,
whole milk,other vegetables,soda,sausage,newspapers,curd,,,,,,,,,,,,,
shopping bags,pastry,citrus fruit,frankfurter,margarine,,,,,,,,,,,,,,
newspapers,fruit/vegetable juice,UHT-milk,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,citrus fruit,curd,,,,,,,,,,,,,,
soda,bottled water,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,domestic eggs,coffee,,,,,,,,,,,,,,,
rolls/buns,root vegetables,pip fruit,margarine,beef,,,,,,,,,,,,,,
rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,
rolls/buns,soda,tropical fruit,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled beer,napkins,salty snack,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,domestic eggs,butter,beef,,,,,,,,,,,,,
whole milk,bottled beer,onions,,,,,,,,,,,,,,,,
other vegetables,soda,bottled water,brown bread,frankfurter,margarine,UHT-milk,,,,,,,,,,,,
rolls/buns,bottled beer,beef,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
sausage,bottled beer,,,,,,,,,,,,,,,,,
chicken,hygiene articles,onions,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,sausage,bottled beer,,,,,,,,,,,,,,
whole milk,yogurt,tropical fruit,whipped/sour cream,curd,,,,,,,,,,,,,,
rolls/buns,soda,newspapers,frankfurter,,,,,,,,,,,,,,,
tropical fruit,sausage,,,,,,,,,,,,,,,,,
yogurt,root vegetables,tropical fruit,beef,,,,,,,,,,,,,,,
tropical fruit,pastry,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
rolls/buns,frankfurter,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
bottled beer,curd,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,
rolls/buns,soda,shopping bags,sausage,canned beer,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
bottled water,dessert,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,whipped/sour cream,berries,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,bottled beer,newspapers,pork,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,citrus fruit,whipped/sour cream,domestic eggs,frankfurter,pork,chicken,cream cheese,sugar,,,,,,,,
whole milk,bottled water,bottled beer,domestic eggs,pork,beef,hygiene articles,,,,,,,,,,,,
other vegetables,bottled water,root vegetables,citrus fruit,frankfurter,pork,onions,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,fruit/vegetable juice,frozen vegetables,chicken,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,whipped/sour cream,pork,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
rolls/buns,citrus fruit,whipped/sour cream,frankfurter,napkins,cream cheese,,,,,,,,,,,,,
soda,yogurt,root vegetables,bottled beer,frozen vegetables,,,,,,,,,,,,,,
other vegetables,onions,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,tropical fruit,,,,,,,,,,,,,,,,
other vegetables,chocolate,cream cheese,,,,,,,,,,,,,,,,
whole milk,other vegetables,beef,,,,,,,,,,,,,,,,
whole milk,other vegetables,bottled beer,margarine,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,
other vegetables,sausage,beef,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,yogurt,citrus fruit,margarine,curd,frozen vegetables,chicken,berries,onions,,,,,,,,
whole milk,yogurt,bottled water,margarine,long life bakery product,dessert,UHT-milk,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,
whole milk,dessert,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,chicken,long life bakery product,UHT-milk,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,soda,root vegetables,shopping bags,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,bottled water,brown bread,domestic eggs,frankfurter,margarine,hamburger meat,,,,,,,,,,,
whole milk,whipped/sour cream,chicken,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
rolls/buns,soda,yogurt,bottled water,tropical fruit,shopping bags,citrus fruit,margarine,,,,,,,,,,,
whole milk,rolls/buns,bottled water,root vegetables,sausage,newspapers,pork,butter,beef,berries,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,root vegetables,whipped/sour cream,frozen vegetables,onions,,,,,,,,,,,
whole milk,rolls/buns,yogurt,root vegetables,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
canned beer,frankfurter,,,,,,,,,,,,,,,,,
whole milk,root vegetables,coffee,butter,,,,,,,,,,,,,,,
other vegetables,soda,bottled water,newspapers,whipped/sour cream,UHT-milk,berries,hygiene articles,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,tropical fruit,newspapers,fruit/vegetable juice,margarine,long life bakery product,,,,,,,,,,,,
frankfurter,pork,waffles,,,,,,,,,,,,,,,,
sausage,frankfurter,margarine,,,,,,,,,,,,,,,,
soda,newspapers,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,pastry,brown bread,coffee,beef,frozen vegetables,,,,,,,,,,,,,
whole milk,bottled water,pastry,newspapers,,,,,,,,,,,,,,,
whole milk,yogurt,whipped/sour cream,pork,butter,curd,sugar,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
brown bread,margarine,pork,UHT-milk,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,bottled water,root vegetables,citrus fruit,bottled beer,whipped/sour cream,butter,,,,,,,,,,,,
whole milk,other vegetables,shopping bags,pip fruit,coffee,hygiene articles,,,,,,,,,,,,,
yogurt,root vegetables,cream cheese,dessert,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,newspapers,curd,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,domestic eggs,coffee,butter,beef,,,,,,,,,,,,
whole milk,pork,butter,chicken,white bread,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,citrus fruit,newspapers,margarine,,,,,,,,,,,,,
other vegetables,tropical fruit,pip fruit,fruit/vegetable juice,whipped/sour cream,margarine,coffee,beef,,,,,,,,,,,
rolls/buns,cream cheese,,,,,,,,,,,,,,,,,
whole milk,bottled water,citrus fruit,bottled beer,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,newspapers,margarine,napkins,chocolate,,,,,,,,,,,,
tropical fruit,citrus fruit,pip fruit,,,,,,,,,,,,,,,,
whole milk,root vegetables,tropical fruit,frankfurter,beef,frozen vegetables,,,,,,,,,,,,,
whole milk,citrus fruit,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,bottled beer,curd,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,citrus fruit,canned beer,curd,onions,,,,,,,,,,,,
sausage,domestic eggs,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
whole milk,yogurt,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,domestic eggs,berries,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,
soda,frankfurter,,,,,,,,,,,,,,,,,
whole milk,soda,shopping bags,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,citrus fruit,whipped/sour cream,coffee,butter,sugar,,,,,,,,,,,
rolls/buns,root vegetables,citrus fruit,fruit/vegetable juice,curd,beef,onions,,,,,,,,,,,,
whole milk,yogurt,canned beer,coffee,napkins,frozen vegetables,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,
other vegetables,beef,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,coffee,dessert,berries,,,,,,,,,,,,,
whole milk,other vegetables,newspapers,domestic eggs,curd,frozen vegetables,sugar,,,,,,,,,,,,
whole milk,yogurt,root vegetables,tropical fruit,whipped/sour cream,butter,napkins,berries,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,bottled water,sausage,newspapers,pork,hygiene articles,,,,,,,,,,,,
root vegetables,whipped/sour cream,cream cheese,waffles,,,,,,,,,,,,,,,
other vegetables,rolls/buns,root vegetables,tropical fruit,pip fruit,margarine,butter,chicken,long life bakery product,sugar,,,,,,,,,
whole milk,shopping bags,fruit/vegetable juice,whipped/sour cream,margarine,berries,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,bottled beer,beef,chocolate,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,bottled water,bottled beer,fruit/vegetable juice,whipped/sour cream,domestic eggs,pork,chicken,UHT-milk,,,,,,,
